id,name,city_id
802,Lake Clark National Park and Preserve,9289
803,Big Bend National Park,8461
804,Biscayne National Park,18866
805,Kobuk Valley National Park,13875
806,Watts Towers Campus - Dr. Joseph and Bootsie Howard Gallery,7833
807,Grand Teton National Park,4223
808,Center for the Arts Eagle Rock,8775
809,Black Canyon of the Gunnison National Park,9025
810,Watts Towers Campus - Watts Towers Arts Center,6084
811,Joshua Tree National Park,1866
812,Watts Towers Campus - Watts Towers,245
813,Wrangell - St Elias National Park and Preserve,965
814,Death Valley National Park,880
815,William Reagh - LA Photography Center,14113
816,Rocky Mountain National Park,17126
817,Mesa Verde National Park,1347
818,Carlsbad Caverns National Park,195
819,Sun Valley Youth Arts Center,7727
820,William Grant Still Art Center,899
821,Center for the Arts Eagle Rock,4930
822,Watts Towers Campus - Dr. Joseph and Bootsie Howard Gallery,17101
823,Petrified Forest National Park,1551
824,Manchester Youth Arts Center,20560
825,Cuyahoga Valley National Park,3257
826,Barnsdall Junior Arts Center Gallery,18515
827,Bryce Canyon National Park,15816
828,Zion National Park,13545
829,Great Smoky Mountains National Park,15656
830,Congaree National Park,20387
831,Congaree National Park,20671
832,Canyonlands National Park,15583
833,Voyageurs National Park,242
834,Mount Rainier National Park,12529
835,Watts Towers Campus - Charles Mingus Youth Arts Center,11266
836,Pinnacles National Park,21753
837,Death Valley National Park,7717
838,Haleakala National Park,21801
839,Lassen Volcanic National Park,20713
840,Guadalupe Mountains National Park,3883
841,Guadalupe Mountains National Park,20295
842,Wind Cave National Park,690
843,Great Sand Dunes National Park and Preserve,3524
844,Great Basin National Park,9044
845,Voyageurs National Park,17476
846,Wind Cave National Park,21036
847,McGroarty Arts Center,3854
848,Barnsdall Art Center,14811
849,Cuyahoga Valley National Park,7966
850,Hot Springs National Park,12334
851,Cuyahoga Valley National Park,10244
852,Guadalupe Mountains National Park,21039
853,Barnsdall Art Center,20130
854,Shenandoah National Park,8099
855,Theodore Roosevelt National Park,9383
856,McGroarty Arts Center,4905
857,Los Angeles Theatre Center,4155
858,Everglades National Park,5793
859,Mammoth Cave National Park,17478
860,Watts Towers Campus - Noah Purifoy Gallery,4309
861,Sun Valley Youth Arts Center,19071
862,Cuyahoga Valley National Park,16157
863,Yellowstone National Park,16676
864,Wrangell - St Elias National Park and Preserve,12674
865,Rocky Mountain National Park,4047
866,Wind Cave National Park,9467
867,Center for the Arts Eagle Rock,12760
868,William Reagh - LA Photography Center,12002
869,Watts Towers Campus - Watts Towers,21526
870,Great Basin National Park,6575
871,Grand Teton National Park,13116
872,Great Smoky Mountains National Park,2587
873,Theodore Roosevelt National Park,21835
874,Theodore Roosevelt National Park,16036
875,Banning's Landing Community Arts Center,6275
876,Glacier Bay National Park and Preserve,8877
877,Lincoln Heights Youth Arts Center,5319
878,Voyageurs National Park,8896
879,Mount Rainier National Park,11894
880,Glacier Bay National Park and Preserve,7518
881,Biscayne National Park,8858
882,Mount Rainier National Park,11943
883,Crater Lake National Park,12612
884,Barnsdall Junior Arts Center,10678
885,Dry Tortugas National Park,19582
886,Lassen Volcanic National Park,6485
887,Hollyhock House,10626
888,Grand Canyon National Park,18128
889,Arches National Park,15199
890,Mesa Verde National Park,621
891,Barnsdall Junior Arts Center Gallery,6205
892,Mount Rainier National Park,13501
893,Pinnacles National Park,206
894,Biscayne National Park,4430
895,Joshua Tree National Park,3715
896,Zion National Park,96
897,Capitol Reef National Park,3277
898,Art in the Park at Hermon Park,6536
899,Glacier Bay National Park and Preserve,18361
900,Center for the Arts Eagle Rock,2778
901,Voyageurs National Park,19351
902,Hot Springs National Park,6133
903,Watts Towers Campus - Noah Purifoy Gallery,13799
904,William Reagh - LA Photography Center,1170
905,Mesa Verde National Park,8278
906,Glacier Bay National Park and Preserve,17835
907,Glacier National Park,13833
908,Vision Theatre,929
909,Warner Grand Theatre,14213
910,Isle Royale National Park,21377
911,Watts Towers Campus - Charles Mingus Youth Arts Center,21608
912,Wrangell - St Elias National Park and Preserve,21129
913,Olympic National Park,17958
914,Glacier National Park,12501
915,Hollyhock House,5780
916,Canyonlands National Park,2468
917,Mesa Verde National Park,20427
918,Watts Towers Campus - Watts Towers,21077
919,Bridge Gallery at City Hall,20861
920,Nate Holden Performing Arts Center,15314
921,Crater Lake National Park,18184
922,Van Nuys World Airport,4504
923,Arches National Park,11699
924,Guadalupe Mountains National Park,18926
925,Hollyhock House,14485
926,Isle Royale National Park,4034
927,Yellowstone National Park,14433
928,Biscayne National Park,4035
929,Glacier National Park,6883
930,Van Nuys World Airport,10398
931,Theodore Roosevelt National Park,18577
932,Mount Rainier National Park,7711
933,Canyonlands National Park,21111
934,Mesa Verde National Park,1093
935,Center for the Arts Eagle Rock,17164
936,Great Sand Dunes National Park and Preserve,19724
937,Badlands National Park,1813
938,Yellowstone National Park,12579
939,Barnsdall Junior Arts Center,20148
940,Joshua Tree National Park,13406
941,Joshua Tree National Park,16464
942,Madrid Theatre,20081
943,Barnsdall Junior Arts Center,6465
944,Kobuk Valley National Park,2147
945,Los Angeles Theatre Center,6912
946,Zion National Park,8732
947,Glacier Bay National Park and Preserve,6838
948,Mount Rainier National Park,3866
949,Great Basin National Park,2154
950,Warner Grand Theatre,18118
951,Glacier Bay National Park and Preserve,5117
952,Sun Valley Youth Arts Center,10963
953,Grand Teton National Park,6928
954,Big Bend National Park,3815
955,Haleakala National Park,14522
956,Shenandoah National Park,5734
957,Great Basin National Park,21064
958,Los Angeles Theatre Center,18885
959,Zion National Park,16104
960,Banning's Landing Community Arts Center,342
961,Manchester Youth Arts Center,10636
962,Death Valley National Park,14687
963,Wind Cave National Park,20243
964,Redwood National Park,1706
965,Glacier National Park,9549
966,Barnsdall Junior Arts Center Gallery,4806
967,Banning's Landing Community Arts Center,249
968,Hot Springs National Park,14924
969,Watts Towers Campus - Charles Mingus Youth Arts Center,12528
970,Capitol Reef National Park,18514
971,Watts Towers Campus - Watts Towers Arts Center,21070
972,Cuyahoga Valley National Park,18012
973,Wind Cave National Park,11906
974,Redwood National Park,6707
975,Warner Grand Theatre,18019
976,Barnsdall Art Center,21902
977,Badlands National Park,3302
978,Voyageurs National Park,10771
979,Black Canyon of the Gunnison National Park,11283
980,Rocky Mountain National Park,3293
981,Shenandoah National Park,1953
982,Rocky Mountain National Park,13378
983,Great Sand Dunes National Park and Preserve,9544
984,Badlands National Park,16323
985,Carlsbad Caverns National Park,12388
986,Denali National Park and Preserve,5496
987,Shenandoah National Park,12305
988,Arches National Park,12763
989,Mesa Verde National Park,5807
990,Voyageurs National Park,15849
991,Black Canyon of the Gunnison National Park,18154
992,Canyonlands National Park,13109
993,Mount Rainier National Park,2956
994,Encino Arts and Cultural Center,16555
995,Kobuk Valley National Park,1420
996,Yosemite National Park,15757
997,Watts Towers Campus - Watts Towers,12384
998,Bryce Canyon National Park,5379
999,Glacier Bay National Park and Preserve,4350
1000,Saguaro National Park,17970
1001,Los Angeles Theatre Center,1854
1002,Great Smoky Mountains National Park,88
1003,Wrangell - St Elias National Park and Preserve,18707
1004,Great Smoky Mountains National Park,1628
1005,Great Basin National Park,21503
1006,Sun Valley Youth Arts Center,13907
1007,Watts Towers Campus - Noah Purifoy Gallery,4023
1008,Redwood National Park,10018
1009,Pinnacles National Park,1655
1010,McGroarty Arts Center,897
1011,Barnsdall Gallery Theatre,13748
1012,Zion National Park,12945
1013,Mammoth Cave National Park,11412
1014,North Cascades National Park,2376
1015,Grand Teton National Park,1276
1016,Grand Canyon National Park,16885
1017,Watts Towers Campus - Dr. Joseph and Bootsie Howard Gallery,15054
1018,Bryce Canyon National Park,2363
1019,Barnsdall Junior Arts Center Gallery,12484
1020,Redwood National Park,7594
1021,Grand Teton National Park,17726
1022,Wrangell - St Elias National Park and Preserve,17950
1023,Lake Clark National Park and Preserve,15744
1024,Lake Clark National Park and Preserve,4712
1025,Black Canyon of the Gunnison National Park,18132
1026,Center for the Arts Eagle Rock,12160
1027,Redwood National Park,8878
1028,Saguaro National Park,1830
1029,Watts Towers Campus - Noah Purifoy Gallery,10109
1030,Canoga Park Youth Arts Center,17190
1031,William Grant Still Art Center,7182
1032,Nate Holden Performing Arts Center,16222
1033,Mesa Verde National Park,17203
1034,Everglades National Park,20175
1035,Yellowstone National Park,12890
1036,Watts Towers Campus - Watts Towers,9320
1037,Lassen Volcanic National Park,8896
1038,Death Valley National Park,13940
1039,Barnsdall Gallery Theatre,3317
1040,Katmai National Park and Preserve,9257
1041,Guadalupe Mountains National Park,12991
1042,Barnsdall Gallery Theatre,21512
1043,Denali National Park and Preserve,8276
1044,Carlsbad Caverns National Park,7350
1045,Channel Islands National Park,21116
1046,William Grant Still Art Center,20690
1047,Congaree National Park,10465
1048,Hot Springs National Park,15295
1049,Channel Islands National Park,20510
1050,Madrid Theatre,13023
1051,Grand Teton National Park,16348
1052,Los Angeles Municipal Art Gallery,7441
1053,Gates Of The Arctic National Park and Preserve,3224
1054,Nate Holden Performing Arts Center,13963
1055,Great Smoky Mountains National Park,912
1056,Badlands National Park,7996
1057,Biscayne National Park,17070
1058,Zion National Park,18209
1059,William Grant Still Art Center,16354
1060,Barnsdall Junior Arts Center,20277
1061,Hot Springs National Park,14993
1062,Lincoln Heights Youth Arts Center,20632
1063,William Grant Still Art Center,21003
1064,Carlsbad Caverns National Park,15105
1065,Lincoln Heights Youth Arts Center,7491
1066,Watts Towers Campus - Watts Towers Arts Center,20127
1067,Cuyahoga Valley National Park,16594
1068,Wrangell - St Elias National Park and Preserve,12160
1069,Olympic National Park,4271
1070,Wrangell - St Elias National Park and Preserve,17227
1071,Canoga Park Youth Arts Center,19164
1072,Shenandoah National Park,5659
1073,Hot Springs National Park,8066
1074,Petrified Forest National Park,7050
1075,Lincoln Heights Youth Arts Center,17349
1076,Black Canyon of the Gunnison National Park,2037
1077,Yellowstone National Park,12429
1078,Black Canyon of the Gunnison National Park,4348
1079,Capitol Reef National Park,9701
1080,Mount Rainier National Park,11958
1081,Voyageurs National Park,8791
1082,Shenandoah National Park,3285
1083,Olympic National Park,20030
1084,Great Sand Dunes National Park and Preserve,7992
1085,Denali National Park and Preserve,15837
1086,Katmai National Park and Preserve,11256
1087,Madrid Theatre,20474
1088,Warner Grand Theatre,21505
1089,Death Valley National Park,15047
1090,Watts Towers Campus - Noah Purifoy Gallery,21139
1091,Lassen Volcanic National Park,4469
1092,Mammoth Cave National Park,3534
1093,Death Valley National Park,14119
1094,Wrangell - St Elias National Park and Preserve,11181
1095,Olympic National Park,5701
1096,Los Angeles Theatre Center,4756
1097,Van Nuys World Airport,4688
1098,Grand Canyon National Park,6046
1099,Congaree National Park,16951
1100,Van Nuys World Airport,15190
1101,Olympic National Park,18105
1102,McGroarty Arts Center,11992
1103,Watts Towers Campus - Watts Towers,1388
1104,Badlands National Park,9776
1105,Nate Holden Performing Arts Center,11163
1106,Kenai Fjords National Park,9116
1107,Art in the Park at Hermon Park,6041
1108,Barnsdall Art Center,13338
1109,Los Angeles Theatre Center,21503
1110,Great Sand Dunes National Park and Preserve,5536
1111,Cuyahoga Valley National Park,10914
1112,Watts Towers Campus - Watts Towers,16634
1113,Watts Towers Campus - Watts Towers,8332
1114,Biscayne National Park,6115
1115,Lake Clark National Park and Preserve,21157
1116,Bryce Canyon National Park,14126
1117,Great Smoky Mountains National Park,2875
1118,Congaree National Park,7595
1119,Barnsdall Art Center,20563
1120,Crater Lake National Park,18416
1121,Glacier Bay National Park and Preserve,10514
1122,Channel Islands National Park,6322
1123,Canoga Park Youth Arts Center,3839
1124,Watts Towers Campus - Dr. Joseph and Bootsie Howard Gallery,703
1125,Denali National Park and Preserve,14062
1126,Watts Towers Campus - Charles Mingus Youth Arts Center,17433
1127,McGroarty Arts Center,17841
1128,Watts Towers Campus - Charles Mingus Youth Arts Center,20893
1129,Hawaii Volcanoes National Park,3916
1130,Los Angeles Theatre Center,8053
1131,Watts Towers Campus - Noah Purifoy Gallery,17987
1132,Watts Towers Campus - Dr. Joseph and Bootsie Howard Gallery,8628
1133,Mammoth Cave National Park,7168
1134,Lincoln Heights Youth Arts Center,8875
1135,Sequoia and Kings Canyon National Parks,10298
1136,Bryce Canyon National Park,18238
1137,Barnsdall Junior Arts Center,14084
1138,Guadalupe Mountains National Park,12328
1139,Glacier Bay National Park and Preserve,8770
1140,McGroarty Arts Center,17258
1141,Olympic National Park,629
1142,Gates Of The Arctic National Park and Preserve,283
1143,Watts Towers Campus - Charles Mingus Youth Arts Center,4427
1144,Van Nuys World Airport,14392
1145,Banning's Landing Community Arts Center,122
1146,Bridge Gallery at City Hall,17725
1147,Rocky Mountain National Park,433
1148,Madrid Theatre,10897
1149,Pinnacles National Park,11788
1150,Gates Of The Arctic National Park and Preserve,9625
1151,Vision Theatre,20306
1152,Glacier National Park,1506
1153,Art in the Park at Hermon Park,3701
1154,Pinnacles National Park,11505
1155,North Cascades National Park,17560
1156,Sequoia and Kings Canyon National Parks,5753
1157,Lankershim Arts Center,6995
1158,Art in the Park at Hermon Park,21455
