release_num,release_name,release_year,musician_name,musician_instruments
ECM 1047,John Abercrombie - Timeless  ,1975,Jan Hammer,synthesizer
ECM 1047,John Abercrombie - Timeless  ,1975,Jan Hammer,piano
ECM 1047,John Abercrombie - Timeless  ,1975,John Abercrombie,guitar
ECM 1047,John Abercrombie - Timeless  ,1975,Jack DeJohnette,drums
ECM 1048,Paul Motian - Tribute  ,1975,Carlos Ward,alto sax
ECM 1048,Paul Motian - Tribute  ,1975,Sam Brown,acoustic
ECM 1048,Paul Motian - Tribute  ,1975,Sam Brown,electric guitar
ECM 1048,Paul Motian - Tribute  ,1975,Paul Metzke,electric guitar
ECM 1048,Paul Motian - Tribute  ,1975,Charlie Haden,bass
ECM 1048,Paul Motian - Tribute  ,1975,Paul Motian,percussion
ECM 1049,"Keith Jarrett, Jan Garbarek - Luminessence  ",1975,Jan Garbarek,tenor
ECM 1049,"Keith Jarrett, Jan Garbarek - Luminessence  ",1975,Jan Garbarek,soprano sax
ECM 1049,"Keith Jarrett, Jan Garbarek - Luminessence  ",1975,Strings Of Sudfunk Symphony Orchestra,Stuttgart
ECM 1049,"Keith Jarrett, Jan Garbarek - Luminessence  ",1975,Mladen Gutesha,conductor
ECM 1049,"Keith Jarrett, Jan Garbarek - Luminessence  ",1975,Strings Of Sudfunk Symphony Orchestra,conductor
ECM 1049,"Keith Jarrett, Jan Garbarek - Luminessence  ",1975,Keith Jarrett,composer
ECM 1050,"Jan Garbarek, Keith Jarrett, Palle Danielsson, Jon Christensen - Belonging  ",1974,Jan Garbarek,tenor
ECM 1050,"Jan Garbarek, Keith Jarrett, Palle Danielsson, Jon Christensen - Belonging  ",1974,Jan Garbarek,soprano sax
ECM 1050,"Jan Garbarek, Keith Jarrett, Palle Danielsson, Jon Christensen - Belonging  ",1974,Keith Jarrett,piano
ECM 1050,"Jan Garbarek, Keith Jarrett, Palle Danielsson, Jon Christensen - Belonging  ",1974,Palle Danielsson,bass
ECM 1050,"Jan Garbarek, Keith Jarrett, Palle Danielsson, Jon Christensen - Belonging  ",1974,Jon Christensen,drums
ECM 1051,The Gary Burton Quintet With Eberhard Weber - Ring  ,1974,Gary Burton,vibraharp
ECM 1051,The Gary Burton Quintet With Eberhard Weber - Ring  ,1974,Mick Goodrick,guitar
ECM 1051,The Gary Burton Quintet With Eberhard Weber - Ring  ,1974,Pat Metheny,guitar
ECM 1051,The Gary Burton Quintet With Eberhard Weber - Ring  ,1974,Pat Metheny,electric 12-string guitar
ECM 1051,The Gary Burton Quintet With Eberhard Weber - Ring  ,1974,Steve Swallow,bass
ECM 1051,The Gary Burton Quintet With Eberhard Weber - Ring  ,1974,Bob Moses,percussion
ECM 1051,The Gary Burton Quintet With Eberhard Weber - Ring  ,1974,Eberhard Weber,bass
ECM 1052,Steve Kuhn - Trance  ,1975,Steve Kuhn,acoustic
ECM 1052,Steve Kuhn - Trance  ,1975,Steve Kuhn,electric piano
ECM 1052,Steve Kuhn - Trance  ,1975,Steve Swallow,electric bass
ECM 1052,Steve Kuhn - Trance  ,1975,Jack DeJohnette,drums
ECM 1052,Steve Kuhn - Trance  ,1975,Sue Evans,percussion
ECM 1053,Michael Naura - Vanessa  ,1975,Klaus Thunemann,bassoon
ECM 1053,Michael Naura - Vanessa  ,1975,Wolfgang Schluter,vibes
ECM 1053,Michael Naura - Vanessa  ,1975,Wolfgang Schluter,marimba
ECM 1053,Michael Naura - Vanessa  ,1975,Wolfgang Schluter,percussion
ECM 1053,Michael Naura - Vanessa  ,1975,Michael Naura,piano
ECM 1053,Michael Naura - Vanessa  ,1975,Eberhard Weber,bass
ECM 1053,Michael Naura - Vanessa  ,1975,Joe Nay,drums
ECM 1054,Richard Beirach - Eon  ,1975,Richard Beirach,piano
ECM 1054,Richard Beirach - Eon  ,1975,Frank Tusa,bass
ECM 1054,Richard Beirach - Eon  ,1975,Jeff Williams,drums
ECM 1055,"Gary Burton, Steve Swallow - Hotel Hello  ",1975,Gary Burton,vibraharp
ECM 1055,"Gary Burton, Steve Swallow - Hotel Hello  ",1975,Gary Burton,organ
ECM 1055,"Gary Burton, Steve Swallow - Hotel Hello  ",1975,Gary Burton,marimba
ECM 1055,"Gary Burton, Steve Swallow - Hotel Hello  ",1975,Steve Swallow,bass
ECM 1055,"Gary Burton, Steve Swallow - Hotel Hello  ",1975,Steve Swallow,piano
ECM 1055/56,"Gary Burton, Steve Swallow - Hotel Hello / Ralph Towner, Gary Burton - Matchbook  ",1975?,NA,NA
ECM 1056,"Ralph Towner, Gary Burton - Matchbook  ",1975,NA,NA
ECM 1057,Bill Connors - Theme To The Gaurdian  ,1975,Bill Connors,guitar
ECM 1058,Steve Kuhn - Ecstasy  ,1975,Steve Kuhn,piano
ECM 1059,Arild Andersen - Clouds In My Head  ,1975,Knut Riisnaes,tenor
ECM 1059,Arild Andersen - Clouds In My Head  ,1975,Knut Riisnaes,soprano sax
ECM 1059,Arild Andersen - Clouds In My Head  ,1975,Knut Riisnaes,flute
ECM 1059,Arild Andersen - Clouds In My Head  ,1975,Jon Balke,piano
ECM 1059,Arild Andersen - Clouds In My Head  ,1975,Arild Andersen,bass
ECM 1059,Arild Andersen - Clouds In My Head  ,1975,Pal Thowsen,drums
ECM 1060,"Ralph Towner, Solstice - Solstice  ",1975,Jan Garbarek,tenor
ECM 1060,"Ralph Towner, Solstice - Solstice  ",1975,Jan Garbarek,soprano sax
ECM 1060,"Ralph Towner, Solstice - Solstice  ",1975,Jan Garbarek,flute
ECM 1060,"Ralph Towner, Solstice - Solstice  ",1975,Ralph Towner,12-string guitar
ECM 1060,"Ralph Towner, Solstice - Solstice  ",1975,Ralph Towner,classical guitar
ECM 1060,"Ralph Towner, Solstice - Solstice  ",1975,Ralph Towner,piano
ECM 1060,"Ralph Towner, Solstice - Solstice  ",1975,Eberhard Weber,bass
ECM 1060,"Ralph Towner, Solstice - Solstice  ",1975,Eberhard Weber,cello
ECM 1060,"Ralph Towner, Solstice - Solstice  ",1975,Jon Christensen,drums
ECM 1060,"Ralph Towner, Solstice - Solstice  ",1975,Jon Christensen,percussion
ECM 1061,"John Abercrombie, Dave Holland, Jack DeJohnette - Gateway  ",1975,John Abercrombie,guitar
ECM 1061,"John Abercrombie, Dave Holland, Jack DeJohnette - Gateway  ",1975,Dave Holland,bass
ECM 1061,"John Abercrombie, Dave Holland, Jack DeJohnette - Gateway  ",1975,Jack DeJohnette,drums
ECM 1062,Collin Walcott - Cloud Dance  ,1976,Collin Walcott,sitar
ECM 1062,Collin Walcott - Cloud Dance  ,1976,Collin Walcott,tabla
ECM 1062,Collin Walcott - Cloud Dance  ,1976,John Abercrombie,guitar
ECM 1062,Collin Walcott - Cloud Dance  ,1976,Dave Holland,bass
ECM 1062,Collin Walcott - Cloud Dance  ,1976,Jack DeJohnette,drums
ECM 1063,Enrico Rava - The Pilgrim And The Stars  ,1975,Enrico Rava,trumpet
ECM 1063,Enrico Rava - The Pilgrim And The Stars  ,1975,John Abercrombie,guitar
ECM 1063,Enrico Rava - The Pilgrim And The Stars  ,1975,Palle Danielsson,bass
ECM 1063,Enrico Rava - The Pilgrim And The Stars  ,1975,Jon Christensen,drums
ECM 1064/65,Keith Jarrett - The Koln Concert  ,1975,Keith Jarrett,piano
ECM 1066,Eberhard Weber - Yellow Fields  ,1976,Charlie Mariano,soprano sax
ECM 1066,Eberhard Weber - Yellow Fields  ,1976,Charlie Mariano,shenai
ECM 1066,Eberhard Weber - Yellow Fields  ,1976,Charlie Mariano,nagaswaram
ECM 1066,Eberhard Weber - Yellow Fields  ,1976,Rainer Bruninghaus,keyboards
ECM 1066,Eberhard Weber - Yellow Fields  ,1976,Eberhard Weber,bass
ECM 1066,Eberhard Weber - Yellow Fields  ,1976,Jon Christensen,drums
ECM 1067/68,Terje Rypdal - Odyssey  ,1975,Torbjorn Sunde,trombone
ECM 1067/68,Terje Rypdal - Odyssey  ,1975,Brynjulf Blix,organ
ECM 1067/68,Terje Rypdal - Odyssey  ,1975,Terje Rypdal,guitar
ECM 1067/68,Terje Rypdal - Odyssey  ,1975,Terje Rypdal,string ensemble
ECM 1067/68,Terje Rypdal - Odyssey  ,1975,Terje Rypdal,soprano sax
ECM 1067/68,Terje Rypdal - Odyssey  ,1975,Sveinung Hovensjo,6 & 4-string Fender bass
ECM 1067/68,Terje Rypdal - Odyssey  ,1975,Svein Christiansen,drums
ECM 1069,Kenny Wheeler - Gnu High  ,1976,Kenny Wheeler,flugelhorn
ECM 1069,Kenny Wheeler - Gnu High  ,1976,Keith Jarrett,piano
ECM 1069,Kenny Wheeler - Gnu High  ,1976,Dave Holland,bass
ECM 1069,Kenny Wheeler - Gnu High  ,1976,Jack DeJohnette,drums
ECM 1070,Keith Jarrett - Arbour Zena  ,1976,Jan Garbarek,tenor
ECM 1070,Keith Jarrett - Arbour Zena  ,1976,Jan Garbarek,soprano sax
ECM 1070,Keith Jarrett - Arbour Zena  ,1976,Keith Jarrett,piano
ECM 1070,Keith Jarrett - Arbour Zena  ,1976,Charlie Haden,bass
ECM 1070,Keith Jarrett - Arbour Zena  ,1976,Members Of Radio Symphony Orchestra,Stuttgart
ECM 1070,Keith Jarrett - Arbour Zena  ,1976,Mladen Gutesha,conductor
ECM 1070,Keith Jarrett - Arbour Zena  ,1976,Members Of Radio Symphony Orchestra,conductor
ECM 1070,Keith Jarrett - Arbour Zena  ,1976,Keith Jarrett,composer
ECM 1071,Tomasz Stanko - Balladyna  ,1976,Tomasz Stanko,trumpet
ECM 1071,Tomasz Stanko - Balladyna  ,1976,Tomasz Szukalski,tenor
ECM 1071,Tomasz Stanko - Balladyna  ,1976,Tomasz Szukalski,soprano sax
ECM 1071,Tomasz Stanko - Balladyna  ,1976,Dave Holland,bass
ECM 1071,Tomasz Stanko - Balladyna  ,1976,Edward Vesala,drums
ECM 1072,Gary Burton Quintet - Dreams So Real  ,1976,Gary Burton,vibraharp
ECM 1072,Gary Burton Quintet - Dreams So Real  ,1976,Mick Goodrick,guitar
ECM 1072,Gary Burton Quintet - Dreams So Real  ,1976,Pat Metheny,electric 12-string guitar
ECM 1072,Gary Burton Quintet - Dreams So Real  ,1976,Steve Swallow,bass
ECM 1072,Gary Burton Quintet - Dreams So Real  ,1976,Bob Moses,drums
ECM 1073,Pat Metheny - Bright Size Life  ,1976,Pat Metheny,6-string guitar
ECM 1073,Pat Metheny - Bright Size Life  ,1976,Pat Metheny,electric 12-string guitar
ECM 1073,Pat Metheny - Bright Size Life  ,1976,Jaco Pastorius,bass
ECM 1073,Pat Metheny - Bright Size Life  ,1976,Bob Moses,drums
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,Alex Foster,tenor
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,Alex Foster,soprano sax
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,Warren Bernhardt,piano
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,Warren Bernhardt,electric piano
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,Warren Bernhardt,Clavinet
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,Warren Bernhardt,cowbell
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,John Abercrombie,electric
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,John Abercrombie,acoustic guitar
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,Mike Richmond,bass
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,Mike Richmond,electric bass
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,Jack DeJohnette,drums
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,Jack DeJohnette,drums
ECM 1074,Jack DeJohnette's Directions - Untitled  ,1976,Jack DeJohnette,tenor sax
ECM 1075,Jan Garbarek Bobo Stenson Quartet - Dansere  ,1976,Jan Garbarek,sax
ECM 1075,Jan Garbarek Bobo Stenson Quartet - Dansere  ,1976,Bobo Stenson,piano
ECM 1075,Jan Garbarek Bobo Stenson Quartet - Dansere  ,1976,Palle Danielsson,bass
ECM 1075,Jan Garbarek Bobo Stenson Quartet - Dansere  ,1976,Jon Christensen,drums
ECM 1076,Barre Phillips - Mountainscapes  ,1976,John Surman,baritone
ECM 1076,Barre Phillips - Mountainscapes  ,1976,John Surman,soprano sax
ECM 1076,Barre Phillips - Mountainscapes  ,1976,John Surman,bass clarinet
ECM 1076,Barre Phillips - Mountainscapes  ,1976,John Surman,synthesizer
ECM 1076,Barre Phillips - Mountainscapes  ,1976,Dieter Feichtner,synthesizer
ECM 1076,Barre Phillips - Mountainscapes  ,1976,Barre Phillips,bass
ECM 1076,Barre Phillips - Mountainscapes  ,1976,Stu Martin,drums
ECM 1076,Barre Phillips - Mountainscapes  ,1976,Stu Martin,synthesizer
ECM 1076,Barre Phillips - Mountainscapes  ,1976,John Abercrombie,guitar
ECM 1077,Edward Vesala - Nan Madol  ,1976,Kaj Backlund,trumpet
ECM 1077,Edward Vesala - Nan Madol  ,1976,Sakari Kukko,flute
ECM 1077,Edward Vesala - Nan Madol  ,1976,Juhani Aaltonen,soprano sax
ECM 1077,Edward Vesala - Nan Madol  ,1976,Juhani Poutanen,violin
ECM 1077,Edward Vesala - Nan Madol  ,1976,Juhani Poutanen,alto violin
ECM 1077,Edward Vesala - Nan Madol  ,1976,Teppo Hauta-aho,double bass
ECM 1077,Edward Vesala - Nan Madol  ,1976,Edward Vesala,drums
ECM 1077,Edward Vesala - Nan Madol  ,1976,Edward Vesala,percussion
ECM 1077,Edward Vesala - Nan Madol  ,1976,Edward Vesala,flute
ECM 1078,Enrico Rava - The Plot  ,1977,Enrico Rava,trumpet
ECM 1078,Enrico Rava - The Plot  ,1977,John Abercrombie,electric
ECM 1078,Enrico Rava - The Plot  ,1977,John Abercrombie,acoustic guitar
ECM 1078,Enrico Rava - The Plot  ,1977,Palle Danielsson,bass
ECM 1078,Enrico Rava - The Plot  ,1977,Jon Christensen,drums
ECM 1079,Jack DeJohnette - Pictures  ,1977,John Abercrombie,electric
ECM 1079,Jack DeJohnette - Pictures  ,1977,John Abercrombie,acoustic guitar
ECM 1079,Jack DeJohnette - Pictures  ,1977,Jack DeJohnette,drums
ECM 1079,Jack DeJohnette - Pictures  ,1977,Jack DeJohnette,piano
ECM 1079,Jack DeJohnette - Pictures  ,1977,Jack DeJohnette,organ
ECM 1080,"John Abercrombie, Ralph Towner - Sargasso Sea  ",1976,Ralph Towner,12-string guitar
ECM 1080,"John Abercrombie, Ralph Towner - Sargasso Sea  ",1976,Ralph Towner,classical guitar
ECM 1080,"John Abercrombie, Ralph Towner - Sargasso Sea  ",1976,Ralph Towner,piano
ECM 1080,"John Abercrombie, Ralph Towner - Sargasso Sea  ",1976,John Abercrombie,electric
ECM 1080,"John Abercrombie, Ralph Towner - Sargasso Sea  ",1976,John Abercrombie,acoustic guitar
ECM 1081,Art Lande - Rubisa Patrol  ,1976,Mark Isham,trumpet
ECM 1081,Art Lande - Rubisa Patrol  ,1976,Mark Isham,flugelhorn
ECM 1081,Art Lande - Rubisa Patrol  ,1976,Mark Isham,soprano sax
ECM 1081,Art Lande - Rubisa Patrol  ,1976,Art Lande,piano
ECM 1081,Art Lande - Rubisa Patrol  ,1976,Bill Douglass,bass
ECM 1081,Art Lande - Rubisa Patrol  ,1976,Bill Douglass,flute
ECM 1081,Art Lande - Rubisa Patrol  ,1976,Bill Douglass,bamboo flute
ECM 1081,Art Lande - Rubisa Patrol  ,1976,Glenn Cronkhite,drums
ECM 1081,Art Lande - Rubisa Patrol  ,1976,Glenn Cronkhite,percussion
ECM 1082,Arild Andersen - Shimri  ,1977,Juhani Aaltonen,tenor
ECM 1082,Arild Andersen - Shimri  ,1977,Juhani Aaltonen,soprano sax
ECM 1082,Arild Andersen - Shimri  ,1977,Juhani Aaltonen,flute
ECM 1082,Arild Andersen - Shimri  ,1977,Juhani Aaltonen,percussion
ECM 1082,Arild Andersen - Shimri  ,1977,Lars Jansson,piano
ECM 1082,Arild Andersen - Shimri  ,1977,Arild Andersen,bass
ECM 1082,Arild Andersen - Shimri  ,1977,Pal Thowsen,drums
ECM 1082,Arild Andersen - Shimri  ,1977,Pal Thowsen,percussion
ECM 1083,Terje Rypdal - After The Rain  ,1976,Terje Rypdal,electric
ECM 1083,Terje Rypdal - After The Rain  ,1976,Terje Rypdal,acoustic guitar
ECM 1083,Terje Rypdal - After The Rain  ,1976,Terje Rypdal,string ensemble
ECM 1083,Terje Rypdal - After The Rain  ,1976,Terje Rypdal,piano
ECM 1083,Terje Rypdal - After The Rain  ,1976,Terje Rypdal,electric piano
ECM 1083,Terje Rypdal - After The Rain  ,1976,Terje Rypdal,soprano sax
ECM 1083,Terje Rypdal - After The Rain  ,1976,Terje Rypdal,flute
ECM 1083,Terje Rypdal - After The Rain  ,1976,Terje Rypdal,tubular bells
ECM 1083,Terje Rypdal - After The Rain  ,1976,Terje Rypdal,bells
ECM 1083,Terje Rypdal - After The Rain  ,1976,Inger Lise Rypdal,voice
ECM 1084,Eberhard Weber - The Following Morning  ,1977,Rainer Bruninghaus,piano
ECM 1084,Eberhard Weber - The Following Morning  ,1977,Eberhard Weber,bass
ECM 1084,Eberhard Weber - The Following Morning  ,1977,Members Of Philharmonic Orchestra,Oslo
ECM 1084,Eberhard Weber - The Following Morning  ,1977,Members Of Philharmonic Orchestra,cello
ECM 1084,Eberhard Weber - The Following Morning  ,1977,Members Of Philharmonic Orchestra,French horn
ECM 1084,Eberhard Weber - The Following Morning  ,1977,Members Of Philharmonic Orchestra,oboe
ECM 1085,Keith Jarrett - The Survivors' Suite  ,1977,Dewey Redman,tenor sax
ECM 1085,Keith Jarrett - The Survivors' Suite  ,1977,Dewey Redman,percussion
ECM 1085,Keith Jarrett - The Survivors' Suite  ,1977,Keith Jarrett,piano
ECM 1085,Keith Jarrett - The Survivors' Suite  ,1977,Keith Jarrett,soprano sax
ECM 1085,Keith Jarrett - The Survivors' Suite  ,1977,Keith Jarrett,bass recorder
ECM 1085,Keith Jarrett - The Survivors' Suite  ,1977,Keith Jarrett,celeste
ECM 1085,Keith Jarrett - The Survivors' Suite  ,1977,Keith Jarrett,Osi drum
ECM 1085,Keith Jarrett - The Survivors' Suite  ,1977,Charlie Haden,bass
ECM 1085,Keith Jarrett - The Survivors' Suite  ,1977,Paul Motian,drums
ECM 1085,Keith Jarrett - The Survivors' Suite  ,1977,Paul Motian,percussion
ECM 1086/87,Keith Jarrett - Hymns/Spheres  ,1976,Keith Jarrett,trinity organ
ECM 1088,Edward Vesala - Satu  ,1977,Tomasz Stanko,trumpet
ECM 1088,Edward Vesala - Satu  ,1977,Palle Mikkelborg,flugelhorn
ECM 1088,Edward Vesala - Satu  ,1977,Torbjorn Sunde,trombone
ECM 1088,Edward Vesala - Satu  ,1977,Knut Riisnaes,flute
ECM 1088,Edward Vesala - Satu  ,1977,Juhani Aaltonen,flute
ECM 1088,Edward Vesala - Satu  ,1977,Rolf Malm,bass clarinet
ECM 1088,Edward Vesala - Satu  ,1977,Tomasz Szukalski,soprano sax
ECM 1088,Edward Vesala - Satu  ,1977,Terje Rypdal,guitar
ECM 1088,Edward Vesala - Satu  ,1977,Palle Danielsson,bass
ECM 1088,Edward Vesala - Satu  ,1977,Edward Vesala,drums
ECM 1089,Egberto Gismonti - Danca Das Cabecas  ,1977,Egberto Gismonti,8-string guitar
ECM 1089,Egberto Gismonti - Danca Das Cabecas  ,1977,Egberto Gismonti,piano
ECM 1089,Egberto Gismonti - Danca Das Cabecas  ,1977,Egberto Gismonti,wood flute
ECM 1089,Egberto Gismonti - Danca Das Cabecas  ,1977,Egberto Gismonti,voice
ECM 1089,Egberto Gismonti - Danca Das Cabecas  ,1977,Nana Vasconcelos,percussion
ECM 1089,Egberto Gismonti - Danca Das Cabecas  ,1977,Nana Vasconcelos,berimbau
ECM 1089,Egberto Gismonti - Danca Das Cabecas  ,1977,Nana Vasconcelos,corpo
ECM 1089,Egberto Gismonti - Danca Das Cabecas  ,1977,Nana Vasconcelos,voice
ECM 1090/91,Keith Jarrett - Staircase  ,1977,Keith Jarrett,piano
ECM 1092,The Gary Burton Quartet With Eberhard Weber - Passengers  ,1977,Gary Burton,vibraharp
ECM 1092,The Gary Burton Quartet With Eberhard Weber - Passengers  ,1977,Pat Metheny,electric guitar
ECM 1092,The Gary Burton Quartet With Eberhard Weber - Passengers  ,1977,Steve Swallow,bass guitar
ECM 1092,The Gary Burton Quartet With Eberhard Weber - Passengers  ,1977,Dan Gottlieb,drums
ECM 1092,The Gary Burton Quartet With Eberhard Weber - Passengers  ,1977,Eberhard Weber,bass
ECM 1093,Jan Garbarek - Dis  ,1977,Jan Garbarek,tenor
ECM 1093,Jan Garbarek - Dis  ,1977,Jan Garbarek,soprano sax
ECM 1093,Jan Garbarek - Dis  ,1977,Jan Garbarek,wood flute
ECM 1093,Jan Garbarek - Dis  ,1977,Ralph Towner,12-string guitar
ECM 1093,Jan Garbarek - Dis  ,1977,Ralph Towner,classical guitar
ECM 1093,Jan Garbarek - Dis  ,1977,Den Norske Messingsekstett,brass
ECM 1093,Jan Garbarek - Dis  ,1977,The wind,wind harp
ECM 1094,Steve Kuhn And Ecstasy - Motility  ,1977,Steve Slagle,soprano
ECM 1094,Steve Kuhn And Ecstasy - Motility  ,1977,Steve Slagle,alto sax
ECM 1094,Steve Kuhn And Ecstasy - Motility  ,1977,Steve Slagle,flute
ECM 1094,Steve Kuhn And Ecstasy - Motility  ,1977,Steve Kuhn,piano
ECM 1094,Steve Kuhn And Ecstasy - Motility  ,1977,Harvie Swartz,bass
ECM 1094,Steve Kuhn And Ecstasy - Motility  ,1977,Michael Smith,drums
ECM 1095,"Ralph Towner, Solstice - Sound And Shadows  ",1977,Jan Garbarek,soprano
ECM 1095,"Ralph Towner, Solstice - Sound And Shadows  ",1977,Jan Garbarek,tenor sax
ECM 1095,"Ralph Towner, Solstice - Sound And Shadows  ",1977,Jan Garbarek,flute
ECM 1095,"Ralph Towner, Solstice - Sound And Shadows  ",1977,Ralph Towner,12-string guitar
ECM 1095,"Ralph Towner, Solstice - Sound And Shadows  ",1977,Ralph Towner,classical guitar
ECM 1095,"Ralph Towner, Solstice - Sound And Shadows  ",1977,Ralph Towner,piano
ECM 1095,"Ralph Towner, Solstice - Sound And Shadows  ",1977,Ralph Towner,French horn
ECM 1095,"Ralph Towner, Solstice - Sound And Shadows  ",1977,Eberhard Weber,bass
ECM 1095,"Ralph Towner, Solstice - Sound And Shadows  ",1977,Eberhard Weber,cello
ECM 1095,"Ralph Towner, Solstice - Sound And Shadows  ",1977,Jon Christensen,drums
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,Don Cherry,trumpet
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,Don Cherry,wood flute
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,Don Cherry,doussn'gouni
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,Collin Walcott,sitar
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,Collin Walcott,tabla
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,John Abercrombie,electric
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,John Abercrombie,acoustic guitar
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,John Abercrombie,electric mandolin
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,Palle Danielsson,bass
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,Dom Um Romao,berimbau
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,Dom Um Romao,chica
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,Dom Um Romao,tambourine
ECM 1096,Collin Walcott - Grazing Dreams  ,1977,Dom Um Romao,percussion
ECM 1097,Pat Metheny - Watercolors  ,1977,Lyle Mays,piano
ECM 1097,Pat Metheny - Watercolors  ,1977,Pat Metheny,guitar
ECM 1097,Pat Metheny - Watercolors  ,1977,Pat Metheny,12-string guitar
ECM 1097,Pat Metheny - Watercolors  ,1977,Pat Metheny,15-string Harpguitar
ECM 1097,Pat Metheny - Watercolors  ,1977,Eberhard Weber,bass
